"측정일자","도로변구분","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20191106","간이측정","강남구청3(센트리)","76","0","0","0","0"
"20191106","일반도로","시흥대로","45","0.013","0.056","0.8","0.005"
"20191106","중앙차로","동작대로","48","0.009","0.056","0.7","0.007"
"20191106","중앙차로","공항대로","54","0.008","0.048","0.7","0.006"
"20191106","간이측정","시장2(남대문시장)","47","0","0","0","0"
"20191106","일반도로","영등포로","59","0.007","0.057","0.9","0.005"
"20191106","간이측정","시장3(중부시장)","42","0","0","0","0"
"20191106","간이측정","시장4(방산시장)","45","0","0","0","0"
"20191106","간이측정","시장5(동대문쇼핑센터)","47","0","0","0","0"
"20191106","간이측정","을지인쇄골목2(인쇄골목)","45","0","0","0","0"
"20191106","간이측정","을지로(금속)","51","0","0","0","0"
"20191106","간이측정","강남구청1(SGA)","45","0","0","0","0"
"20191106","일반도로","홍릉로","61","0.01","0.044","0.8","0.005"
"20191106","전용차로","정릉로","49","0.004","0.085","0.7","0.004"
"20191106","일반도로","한강대로","47","0.009","0.05","0.8","0.005"
"20191106","전용차로","강변북로","47","0.008","0.059","0.7","0.005"
"20191106","간이측정","공사장4(저동2지구)","70","0","0","0","0"
"20191105","입체","마포아트센터","31","0.019","0.038","0.4","0.004"
"20191105","경계","궁동","33","0.011","0.031","0.4","0.004"
"20191105","고공","남산","36","0.02","0.023","0.8","0.004"
"20191105","고공","북한산","26","0.028","0.012","0.4","0.003"
"20191105","고공","관악산","41","0.039","0.016","0.5","0.004"
"20191105","경계","행주","37","0.017","0.031","0.7","0.004"
"20191105","경계","세곡","28","0.011","0.031","0.8","0.004"
"20191105","간이측정","도로변10(종로5가-2)","29","0","0","0","0"
"20191105","간이측정","을지인쇄골목1(인쇄골목)","64","0","0","0","0"
"20191105","간이측정","공사장7","46","0","0","0","0"
"20191105","간이측정","강남구청3(센트리)","40","0","0","0","0"
"20191105","일반도로","천호대로","41","0.011","0.044","0.6","0.002"
"20191105","일반도로","시흥대로","34","0.014","0.055","0.7","0.005"
"20191105","중앙차로","동작대로","30","0.012","0.05","0.6","0.006"
"20191105","일반도로","영등포로","43","0.008","0.058","0.8","0.004"
"20191105","중앙차로","공항대로","40","0.01","0.044","0.6","0.005"
"20191105","간이측정","학교3(운현초)","28","0","0","0","0"
"20191105","간이측정","강남구청2(랩코)","31","0","0","0","0"
"20191105","입체","올림픽공원","36","0.012","0.029","0.7","0.002"
"20191105","입체","자연사박물관","35","0","0","0","0"
"20191105","입체","서울숲","35","0.013","0.029","1.5","0.005"
"20191105","간이측정","강남구청1(SGA)","31","0","0","0","0"
"20191105","간이측정","을지로(금속)","35","0","0","0","0"
"20191105","간이측정","을지인쇄골목2(인쇄골목)","30","0","0","0","0"
"20191105","간이측정","시장5(동대문쇼핑센터)","35","0","0","0","0"
"20191105","간이측정","시장4(방산시장)","31","0","0","0","0"
"20191105","간이측정","시장3(중부시장)","28","0","0","0","0"
"20191105","간이측정","시장2(남대문시장)","32","0","0","0","0"
"20191105","간이측정","시장1(통인시장)","29","0","0","0","0"
"20191105","간이측정","청계천(청계천로)","30","0","0","0","0"
"20191105","간이측정","공원2(경희궁)","30","0","0","0","0"
"20191105","간이측정","공원1(종묘)","30","0","0","0","0"
"20191105","간이측정","학교8(덕성여중)","27","0","0","0","0"
"20191105","간이측정","학교7(창덕여중)","29","0","0","0","0"
"20191105","간이측정","학교6(충무초)","29","0","0","0","0"
"20191105","간이측정","학교5(효제초)","28","0","0","0","0"
"20191105","간이측정","학교4(금화초)","30","0","0","0","0"
"20191105","간이측정","학교2(재동초)","27","0","0","0","0"
"20191105","간이측정","학교1(덕수초)","27","0","0","0","0"
"20191105","간이측정","파출소2(명동)","31","0","0","0","0"
"20191105","간이측정","파출소1(태평로)","32","0","0","0","0"
"20191105","간이측정","도로변9(동대문역사공원역)","33","0","0","0","0"
"20191105","간이측정","도로변8(경복궁역)","30","0","0","0","0"
"20191105","간이측정","도로변7(충무로역)","33","0","0","0","0"
"20191105","간이측정","도로변6(종로3가역)","33","0","0","0","0"
"20191105","간이측정","도로변5(명동역)","32","0","0","0","0"
"20191105","간이측정","도로변4(을지로입구역)","31","0","0","0","0"
"20191105","간이측정","도로변3(종각역)","33","0","0","0","0"
"20191105","간이측정","도로변2(종로5가)","31","0","0","0","0"
"20191105","간이측정","도로변1(광화문역)","26","0","0","0","0"
"20191105","간이측정","공사장6(세운재정비촉진지구)","49","0","0","0","0"
"20191105","간이측정","공사장5(효제동)","52","0","0","0","0"
"20191105","간이측정","공사장4(저동2지구)","41","0","0","0","0"
"20191105","간이측정","공사장3(효제동)","48","0","0","0","0"
"20191105","간이측정","공사장2(신문로)","93","0","0","0","0"
"20191105","간이측정","공사장1(삼성병원)","39","0","0","0","0"
"20191105","일반도로","종로","26","0.015","0.036","0.6","0.003"
"20191105","일반도로","청계천로","35","0.014","0.046","0.9","0.004"
"20191105","일반도로","한강대로","31","0.014","0.046","0.9","0.005"
"20191105","일반도로","화랑로","40","0.013","0.032","0.4","0.002"
"20191105","전용차로","강변북로","29","0.008","0.056","0.6","0.005"
"20191105","전용차로","정릉로","32","0.005","0.078","0.6","0.004"
"20191105","일반도로","홍릉로","44","0.014","0.04","0.8","0.004"
"20191105","일반도로","신촌로","41","0.008","0.059","0.9","0.004"
"20191104","간이측정","파출소1(태평로)","16","0","0","0","0"
"20191104","간이측정","도로변9(동대문역사공원역)","13","0","0","0","0"
"20191104","간이측정","도로변8(경복궁역)","11","0","0","0","0"
"20191104","일반도로","청계천로","16","0.012","0.037","0.7","0.004"
"20191104","간이측정","도로변6(종로3가역)","13","0","0","0","0"
"20191104","간이측정","공사장5(효제동)","33","0","0","0","0"
"20191104","간이측정","학교1(덕수초)","9","0","0","0","0"
"20191104","간이측정","학교2(재동초)","8","0","0","0","0"
"20191104","간이측정","학교3(운현초)","10","0","0","0","0"
"20191104","간이측정","학교4(금화초)","9","0","0","0","0"
"20191104","일반도로","신촌로","19","0.015","0.034","0.5","0.003"
"20191104","간이측정","공사장4(저동2지구)","19","0","0","0","0"
"20191104","간이측정","학교5(효제초)","9","0","0","0","0"
"20191104","간이측정","도로변7(충무로역)","20","0","0","0","0"
"20191104","간이측정","학교6(충무초)","9","0","0","0","0"
"20191104","간이측정","학교7(창덕여중)","10","0","0","0","0"
"20191104","간이측정","학교8(덕성여중)","7","0","0","0","0"
"20191104","간이측정","도로변5(명동역)","11","0","0","0","0"
"20191104","간이측정","공원1(종묘)","10","0","0","0","0"
"20191104","간이측정","공원2(경희궁)","10","0","0","0","0"
"20191104","간이측정","청계천(청계천로)","12","0","0","0","0"
"20191104","간이측정","시장1(통인시장)","9","0","0","0","0"
"20191104","간이측정","시장2(남대문시장)","12","0","0","0","0"
"20191104","간이측정","시장3(중부시장)","9","0","0","0","0"
"20191104","간이측정","시장4(방산시장)","11","0","0","0","0"
"20191104","간이측정","시장5(동대문쇼핑센터)","15","0","0","0","0"
"20191104","간이측정","을지인쇄골목2(인쇄골목)","11","0","0","0","0"
"20191104","간이측정","을지로(금속)","15","0","0","0","0"
"20191104","일반도로","화랑로","20","0.009","0.031","0.4","0.002"
"20191104","전용차로","강변북로","10","0.013","0.037","0.4","0.004"
"20191104","간이측정","공사장3(효제동)","29","0","0","0","0"
"20191104","간이측정","강남구청1(SGA)","13","0","0","0","0"
"20191104","간이측정","강남구청2(랩코)","8","0","0","0","0"
"20191104","간이측정","강남구청3(센트리)","14","0","0","0","0"
"20191104","간이측정","공사장7","17","0","0","0","0"
"20191104","간이측정","을지인쇄골목1(인쇄골목)","61","0","0","0","0"
"20191104","간이측정","도로변10(종로5가-2)","11","0","0","0","0"
"20191104","간이측정","공사장6(세운재정비촉진지구)","27","0","0","0","0"
"20191104","간이측정","도로변1(광화문역)","8","0","0","0","0"
"20191104","간이측정","도로변2(종로5가)","11","0","0","0","0"
"20191104","간이측정","도로변3(종각역)","14","0","0","0","0"
"20191104","간이측정","도로변4(을지로입구역)","10","0","0","0","0"
"20191104","중앙차로","동작대로","13","0.011","0.042","0.4","0.006"
"20191104","일반도로","한강대로","15","0.014","0.032","0.6","0.004"
"20191104","입체","올림픽공원","13","0.014","0.019","0.5","0.002"
"20191104","전용차로","정릉로","13","0.004","0.063","0.4","0.004"
"20191104","일반도로","천호대로","24","0.006","0.04","0.6","0.003"
"20191104","일반도로","홍릉로","23","0.012","0.032","0.6","0.003"
"20191104","입체","마포아트센터","14","0.02","0.024","0.4","0.003"
"20191104","입체","자연사박물관","11","0","0","0","0"
"20191104","중앙차로","공항대로","23","0.009","0.036","0.5","0.005"
"20191104","입체","서울숲","16","0.015","0.021","1.4","0.004"
"20191104","경계","세곡","16","0.009","0.026","0.6","0.003"
"20191104","경계","행주","18","0.014","0.028","0.5","0.004"
"20191104","고공","관악산","10","0.014","0.015","0.4","0.003"
"20191104","고공","북한산","9","0.022","0.01","0.3","0.003"
"20191104","고공","남산","17","0.021","0.012","0.5","0.004"
"20191104","경계","궁동","16","0.012","0.026","0.4","0.003"
"20191104","간이측정","공사장2(신문로)","297","0","0","0","0"
"20191104","간이측정","공사장1(삼성병원)","19","0","0","0","0"
"20191104","일반도로","영등포로","16","0.013","0.035","0.5","0.003"
"20191104","일반도로","종로","12","0.009","0.033","0.4","0.003"
"20191104","간이측정","파출소2(명동)","12","0","0","0","0"
"20191104","일반도로","시흥대로","17","0.009","0.05","0.6","0.004"
"20191103","간이측정","강남구청2(랩코)","42","0","0","0","0"
"20191103","중앙차로","공항대로","63","0.012","0.036","0.6","0.005"
"20191103","일반도로","영등포로","73","0.016","0.039","0.7","0.004"
"20191103","중앙차로","동작대로","51","0.015","0.044","0.6","0.006"
"20191103","일반도로","시흥대로","58","0.011","0.053","0.8","0.004"
"20191103","간이측정","을지로(금속)","42","0","0","0","0"
"20191103","간이측정","을지인쇄골목2(인쇄골목)","36","0","0","0","0"
"20191103","간이측정","시장5(동대문쇼핑센터)","44","0","0","0","0"
"20191103","간이측정","시장4(방산시장)","38","0","0","0","0"
"20191103","간이측정","시장3(중부시장)","41","0","0","0","0"
"20191103","간이측정","시장2(남대문시장)","42","0","0","0","0"
"20191103","간이측정","시장1(통인시장)","38","0","0","0","0"
"20191103","입체","서울숲","55","0.02","0.022","1.5","0.005"
"20191103","간이측정","청계천(청계천로)","40","0","0","0","0"
"20191103","간이측정","공원2(경희궁)","37","0","0","0","0"
"20191103","간이측정","공원1(종묘)","36","0","0","0","0"
"20191103","간이측정","학교8(덕성여중)","35","0","0","0","0"
"20191103","입체","자연사박물관","52","0","0","0","0"
"20191103","간이측정","학교7(창덕여중)","38","0","0","0","0"
"20191103","간이측정","학교6(충무초)","37","0","0","0","0"
"20191103","간이측정","학교5(효제초)","36","0","0","0","0"
"20191103","입체","마포아트센터","57","0.027","0.024","0.4","0.004"
"20191103","간이측정","학교4(금화초)","38","0","0","0","0"
"20191103","간이측정","학교3(운현초)","37","0","0","0","0"
"20191103","간이측정","학교2(재동초)","35","0","0","0","0"
"20191103","간이측정","학교1(덕수초)","35","0","0","0","0"
"20191103","간이측정","파출소2(명동)","41","0","0","0","0"
"20191103","간이측정","파출소1(태평로)","41","0","0","0","0"
"20191103","입체","올림픽공원","51","0.016","0.024","0.8","0.003"
"20191103","간이측정","도로변9(동대문역사공원역)","40","0","0","0","0"
"20191103","간이측정","도로변8(경복궁역)","36","0","0","0","0"
"20191103","간이측정","도로변6(종로3가역)","39","0","0","0","0"
"20191103","간이측정","도로변5(명동역)","43","0","0","0","0"
"20191103","간이측정","도로변4(을지로입구역)","38","0","0","0","0"
"20191103","간이측정","도로변3(종각역)","40","0","0","0","0"
"20191103","간이측정","도로변2(종로5가)","39","0","0","0","0"
"20191103","간이측정","도로변1(광화문역)","33","0","0","0","0"
"20191103","간이측정","공사장6(세운재정비촉진지구)","88","0","0","0","0"
"20191103","간이측정","공사장5(효제동)","94","0","0","0","0"
"20191103","간이측정","공사장4(저동2지구)","77","0","0","0","0"
"20191103","간이측정","공사장3(효제동)","69","0","0","0","0"
"20191103","간이측정","공사장2(신문로)","73","0","0","0","0"
"20191103","간이측정","공사장1(삼성병원)","73","0","0","0","0"
"20191103","일반도로","종로","48","0.018","0.032","0.5","0.004"
"20191103","일반도로","청계천로","57","0.022","0.033","0.6","0.004"
"20191103","일반도로","한강대로","54","0.02","0.033","0.8","0.005"
"20191103","일반도로","화랑로","64","0.011","0.035","0.6","0.002"
"20191103","전용차로","강변북로","52","0.018","0.034","0.6","0.005"
"20191103","전용차로","정릉로","56","0.005","0.067","0.7","0.004"
